Date,Gold,Oil,interest_rate,USD_IDR
2022-12-13,1813.9000244140625,75.38999938964844,3.83,15627.0
2022-12-14,1807.5,77.27999877929688,3.83,15627.0
2022-12-15,1777.199951171875,76.11000061035156,4.33,15627.0
2022-12-16,1790.0,74.29000091552734,4.33,15627.0
2022-12-19,1787.699951171875,75.19000244140625,4.33,15580.0
2022-12-20,1815.9000244140625,76.08999633789062,4.33,15580.0
2022-12-21,1815.9000244140625,78.29000091552734,4.33,15580.0
2022-12-22,1787.0,77.48999786376953,4.33,15580.0
2022-12-23,1795.9000244140625,79.55999755859375,4.33,15580.0
2022-12-26,1795.9000244140625,79.55999755859375,4.33,15638.0
2022-12-27,1814.800048828125,79.52999877929688,4.33,15638.0
2022-12-28,1807.9000244140625,78.95999908447266,4.33,15638.0
2022-12-29,1819.5,78.4000015258789,4.33,15638.0
2022-12-30,1819.699951171875,80.26000213623047,4.33,15638.0
2023-01-02,1819.699951171875,80.26000213623047,4.33,15609.0
2023-01-03,1839.699951171875,76.93000030517578,4.33,15609.0
2023-01-04,1852.800048828125,72.83999633789062,4.33,15609.0
2023-01-05,1834.800048828125,73.66999816894531,4.33,15609.0
2023-01-06,1864.199951171875,73.7699966430664,4.33,15609.0
2023-01-09,1872.699951171875,74.62999725341797,4.33,15407.0
2023-01-10,1871.5999755859375,75.12000274658203,4.33,15407.0
2023-01-11,1874.5999755859375,77.41000366210938,4.33,15407.0
2023-01-12,1895.5,78.38999938964844,4.33,15407.0
2023-01-13,1918.4000244140625,79.86000061035156,4.33,15407.0
2023-01-16,1918.4000244140625,79.86000061035156,4.33,15130.0
2023-01-17,1907.199951171875,80.18000030517578,4.33,15130.0
2023-01-18,1904.4000244140625,79.4800033569336,4.33,15130.0
2023-01-19,1922.0999755859375,80.33000183105469,4.33,15130.0
2023-01-20,1926.4000244140625,81.30999755859375,4.33,15130.0
2023-01-23,1927.0999755859375,81.62000274658203,4.33,14978.0
2023-01-24,1933.9000244140625,80.12999725341797,4.33,14978.0
2023-01-25,1941.199951171875,80.1500015258789,4.33,14978.0
2023-01-26,1929.0999755859375,81.01000213623047,4.33,14978.0
2023-01-27,1928.5999755859375,79.68000030517578,4.33,14978.0
2023-01-30,1922.9000244140625,77.9000015258789,4.33,14956.0
2023-01-31,1929.5,78.87000274658203,4.33,14956.0
2023-02-01,1927.800048828125,76.41000366210938,4.33,14956.0
2023-02-02,1916.300048828125,75.87999725341797,4.58,14956.0
2023-02-03,1862.9000244140625,73.38999938964844,4.58,14956.0
2023-02-06,1866.199951171875,74.11000061035156,4.58,15152.0
2023-02-07,1871.699951171875,77.13999938964844,4.58,15152.0
2023-02-08,1877.4000244140625,78.47000122070312,4.58,15152.0
2023-02-09,1866.199951171875,78.05999755859375,4.57,15152.0
2023-02-10,1862.800048828125,79.72000122070312,4.58,15152.0
2023-02-13,1851.9000244140625,80.13999938964844,4.58,15196.0
2023-02-14,1854.0,79.05999755859375,4.58,15196.0
2023-02-15,1834.199951171875,78.58999633789062,4.58,15196.0
2023-02-16,1842.0,78.48999786376953,4.58,15196.0
2023-02-17,1840.4000244140625,76.33999633789062,4.58,15196.0
2023-02-20,1840.4000244140625,76.33999633789062,4.58,15195.0
2023-02-21,1833.0,76.16000366210938,4.58,15195.0
2023-02-22,1832.0,73.94999694824219,4.58,15195.0
2023-02-23,1818.0,75.38999938964844,4.58,15195.0
2023-02-24,1808.800048828125,76.31999969482422,4.58,15195.0
2023-02-27,1817.0,75.68000030517578,4.57,15278.0
2023-02-28,1828.9000244140625,77.05000305175781,4.57,15278.0
2023-03-01,1837.699951171875,77.69000244140625,4.58,15278.0
2023-03-02,1833.5,78.16000366210938,4.57,15278.0
2023-03-03,1847.699951171875,79.68000030517578,4.57,15278.0
2023-03-06,1847.9000244140625,80.45999908447266,4.57,15420.0
2023-03-07,1813.9000244140625,77.58000183105469,4.57,15420.0
2023-03-08,1812.699951171875,76.66000366210938,4.57,15420.0
2023-03-09,1829.300048828125,75.72000122070312,4.57,15420.0
2023-03-10,1862.0,76.68000030517578,4.57,15420.0
2023-03-13,1911.699951171875,74.80000305175781,4.58,15418.0
2023-03-14,1906.199951171875,71.33000183105469,4.58,15418.0
2023-03-15,1926.5999755859375,67.61000061035156,4.58,15418.0
2023-03-16,1919.0,68.3499984741211,4.58,15418.0
2023-03-17,1969.800048828125,66.73999786376953,4.58,15418.0
2023-03-20,1979.199951171875,67.63999938964844,4.58,15246.0
2023-03-21,1938.0,69.33000183105469,4.58,15246.0
2023-03-22,1946.800048828125,70.9000015258789,4.58,15246.0
2023-03-23,1993.800048828125,69.95999908447266,4.83,15246.0
2023-03-24,1982.0999755859375,69.26000213623047,4.83,15246.0
2023-03-27,1952.4000244140625,72.80999755859375,4.83,15065.0
2023-03-28,1972.4000244140625,73.19999694824219,4.83,15065.0
2023-03-29,1966.0999755859375,72.97000122070312,4.83,15065.0
2023-03-30,1980.300048828125,74.37000274658203,4.83,15065.0
2023-03-31,1969.0,75.66999816894531,4.83,15065.0
2023-04-03,1983.9000244140625,80.41999816894531,4.83,14933.0
2023-04-04,2022.199951171875,80.70999908447266,4.83,14933.0
2023-04-05,2020.9000244140625,80.61000061035156,4.83,14933.0
2023-04-06,2011.9000244140625,80.69999694824219,4.83,14933.0
2023-04-10,1989.0999755859375,79.73999786376953,4.83,14814.0
2023-04-11,2004.800048828125,81.52999877929688,4.83,14814.0
2023-04-12,2010.9000244140625,83.26000213623047,4.83,14814.0
2023-04-13,2041.300048828125,82.16000366210938,4.83,14814.0
2023-04-14,2002.199951171875,82.5199966430664,4.83,14814.0
2023-04-17,1994.199951171875,80.83000183105469,4.83,14923.0
2023-04-18,2007.4000244140625,80.86000061035156,4.83,14923.0
2023-04-19,1995.199951171875,79.16000366210938,4.83,14923.0
2023-04-20,2007.5999755859375,77.29000091552734,4.83,14923.0
2023-04-21,1979.5,77.87000274658203,4.83,14923.0
2023-04-24,1989.0999755859375,78.76000213623047,4.83,14825.0
2023-04-25,1994.0,77.06999969482422,4.83,14825.0
2023-04-26,1985.699951171875,74.30000305175781,4.83,14825.0
2023-04-27,1989.9000244140625,74.76000213623047,4.83,14825.0
2023-04-28,1990.0999755859375,76.77999877929688,4.83,14825.0
2023-05-01,1983.4000244140625,75.66000366210938,4.83,14690.0
2023-05-02,2014.300048828125,71.66000366210938,4.83,14690.0
2023-05-03,2028.5999755859375,68.5999984741211,4.83,14690.0
2023-05-04,2048.0,68.55999755859375,5.08,14690.0
2023-05-05,2017.4000244140625,71.33999633789062,5.08,14690.0
2023-05-08,2026.300048828125,73.16000366210938,5.08,14744.0
2023-05-09,2036.199951171875,73.70999908447266,5.08,14744.0
2023-05-10,2030.5,72.55999755859375,5.08,14744.0
2023-05-11,2014.699951171875,70.87000274658203,5.08,14744.0
2023-05-12,2014.5,70.04000091552734,5.08,14744.0
2023-05-15,2018.0,71.11000061035156,5.08,14862.0
2023-05-16,1988.4000244140625,70.86000061035156,5.08,14862.0
2023-05-17,1980.699951171875,72.83000183105469,5.08,14862.0
2023-05-18,1956.5,71.86000061035156,5.08,14862.0
2023-05-19,1978.699951171875,71.55000305175781,5.08,14862.0
2023-05-22,1974.800048828125,71.98999786376953,5.08,14913.0
2023-05-23,1972.4000244140625,72.91000366210938,5.08,14913.0
2023-05-24,1962.800048828125,74.33999633789062,5.08,14913.0
2023-05-25,1943.0999755859375,71.83000183105469,5.08,14913.0
2023-05-26,1944.0999755859375,72.66999816894531,5.08,14913.0
2023-05-29,1944.0999755859375,72.66999816894531,5.08,14941.0
2023-05-30,1958.0,69.45999908447266,5.08,14941.0
2023-05-31,1963.9000244140625,68.08999633789062,5.08,14941.0
2023-06-01,1978.0,70.0999984741211,5.08,14941.0
2023-06-02,1952.4000244140625,71.73999786376953,5.08,14941.0
2023-06-05,1958.0,72.1500015258789,5.08,14861.0
2023-06-06,1965.5,71.73999786376953,5.08,14861.0
2023-06-07,1942.699951171875,72.52999877929688,5.08,14861.0
2023-06-08,1963.5999755859375,71.29000091552734,5.08,14861.0
2023-06-09,1962.199951171875,70.16999816894531,5.08,14861.0
2023-06-12,1955.300048828125,67.12000274658203,5.08,14910.0
2023-06-13,1944.5999755859375,69.41999816894531,5.08,14910.0
2023-06-14,1955.300048828125,68.2699966430664,5.08,14910.0
2023-06-15,1957.800048828125,70.62000274658203,5.07,14910.0
2023-06-16,1958.4000244140625,71.77999877929688,5.08,14910.0
2023-06-19,1958.4000244140625,71.77999877929688,5.08,14985.0
2023-06-20,1935.5,70.5,5.07,14985.0
2023-06-21,1933.300048828125,72.52999877929688,5.07,14985.0
2023-06-22,1912.699951171875,69.51000213623047,5.07,14985.0
2023-06-23,1919.0999755859375,69.16000366210938,5.07,14985.0
2023-06-26,1923.699951171875,69.37000274658203,5.07,15027.0
2023-06-27,1914.0,67.69999694824219,5.07,15027.0
2023-06-28,1912.300048828125,69.55999755859375,5.07,15027.0
2023-06-29,1909.199951171875,69.86000061035156,5.07,15027.0
2023-06-30,1921.0999755859375,70.63999938964844,5.08,15027.0
2023-07-03,1921.699951171875,69.79000091552734,5.08,15074.0
2023-07-05,1919.5999755859375,71.79000091552734,5.08,15074.0
2023-07-06,1908.699951171875,71.80000305175781,5.08,15074.0
2023-07-07,1926.199951171875,73.86000061035156,5.08,15074.0
2023-07-10,1925.0,72.98999786376953,5.07,15075.0
2023-07-11,1931.300048828125,74.83000183105469,5.08,15075.0
2023-07-12,1956.199951171875,75.75,5.08,15075.0
2023-07-13,1959.199951171875,76.88999938964844,5.08,15075.0
2023-07-14,1960.0999755859375,75.41999816894531,5.08,15075.0
2023-07-17,1952.4000244140625,74.1500015258789,5.08,14999.0
2023-07-18,1977.199951171875,75.75,5.08,14999.0
2023-07-19,1977.5,75.3499984741211,5.08,14999.0
2023-07-20,1968.300048828125,75.62999725341797,5.08,14999.0
2023-07-21,1964.300048828125,77.06999969482422,5.08,14999.0
2023-07-24,1960.300048828125,78.73999786376953,5.08,15039.0
2023-07-25,1962.0999755859375,79.62999725341797,5.08,15039.0
2023-07-26,1968.9000244140625,78.77999877929688,5.08,15039.0
2023-07-27,1945.4000244140625,80.08999633789062,5.33,15039.0
2023-07-28,1960.4000244140625,80.58000183105469,5.33,15039.0
2023-07-31,1970.5,81.80000305175781,5.33,15147.0
2023-08-01,1940.699951171875,81.37000274658203,5.33,15147.0
2023-08-02,1937.4000244140625,79.48999786376953,5.33,15147.0
2023-08-03,1932.0,81.55000305175781,5.33,15147.0
2023-08-04,1939.5999755859375,82.81999969482422,5.33,15147.0
2023-08-07,1933.5,81.94000244140625,5.33,15212.0
2023-08-08,1924.0999755859375,82.91999816894531,5.33,15212.0
2023-08-09,1915.4000244140625,84.4000015258789,5.33,15212.0
2023-08-10,1914.4000244140625,82.81999969482422,5.33,15212.0
2023-08-11,1912.9000244140625,83.19000244140625,5.33,15212.0
2023-08-14,1910.5999755859375,82.51000213623047,5.33,15319.0
2023-08-15,1902.5,80.98999786376953,5.33,15319.0
2023-08-16,1896.0999755859375,79.37999725341797,5.33,15319.0
2023-08-17,1884.0999755859375,80.38999938964844,5.33,15319.0
2023-08-18,1886.0999755859375,81.25,5.33,15319.0
2023-08-21,1893.300048828125,80.72000122070312,5.33,15298.0
2023-08-22,1896.4000244140625,80.3499984741211,5.33,15298.0
2023-08-23,1918.5,78.88999938964844,5.33,15298.0
2023-08-24,1918.199951171875,79.05000305175781,5.33,15298.0
2023-08-25,1911.0999755859375,79.83000183105469,5.33,15298.0
2023-08-28,1917.9000244140625,80.0999984741211,5.33,15251.0
2023-08-29,1936.5,81.16000366210938,5.33,15251.0
2023-08-30,1944.300048828125,81.62999725341797,5.33,15251.0
2023-08-31,1938.199951171875,83.62999725341797,5.33,15251.0
2023-09-01,1939.800048828125,85.55000305175781,5.33,15251.0
2023-09-04,1939.800048828125,85.55000305175781,5.33,15299.0
2023-09-05,1926.199951171875,86.69000244140625,5.33,15299.0
2023-09-06,1918.0999755859375,87.54000091552734,5.33,15299.0
2023-09-07,1917.5,86.87000274658203,5.33,15299.0
2023-09-08,1918.4000244140625,87.51000213623047,5.33,15299.0
2023-09-11,1923.300048828125,87.29000091552734,5.33,15366.0
2023-09-12,1911.300048828125,88.83999633789062,5.33,15366.0
2023-09-13,1909.0999755859375,88.5199966430664,5.33,15366.0
2023-09-14,1910.0,90.16000366210938,5.33,15366.0
2023-09-15,1923.699951171875,90.7699966430664,5.33,15366.0
2023-09-18,1931.5,91.4800033569336,5.33,15371.0
2023-09-19,1932.0,91.19999694824219,5.33,15371.0
2023-09-20,1945.5999755859375,90.27999877929688,5.33,15371.0
2023-09-21,1919.199951171875,89.62999725341797,5.33,15371.0
2023-09-22,1925.4000244140625,90.02999877929688,5.33,15371.0
2023-09-25,1916.5999755859375,89.68000030517578,5.33,15487.0
2023-09-26,1900.4000244140625,90.38999938964844,5.33,15487.0
2023-09-27,1871.5999755859375,93.68000030517578,5.33,15487.0
2023-09-28,1860.4000244140625,91.70999908447266,5.33,15487.0
2023-09-29,1848.0999755859375,90.79000091552734,5.33,15487.0
2023-10-02,1830.0,88.81999969482422,5.33,15606.0
2023-10-03,1824.5999755859375,89.2300033569336,5.33,15606.0
2023-10-04,1818.5,84.22000122070312,5.33,15606.0
2023-10-05,1816.5999755859375,82.30999755859375,5.33,15606.0
2023-10-06,1830.199951171875,82.79000091552734,5.33,15606.0
2023-10-09,1849.5,86.37999725341797,5.33,15698.0
2023-10-10,1861.0,85.97000122070312,5.33,15698.0
2023-10-11,1872.800048828125,83.48999786376953,5.33,15698.0
2023-10-12,1869.300048828125,82.91000366210938,5.33,15698.0
2023-10-13,1927.4000244140625,87.69000244140625,5.33,15698.0
2023-10-16,1921.0999755859375,86.66000366210938,5.33,15778.0
2023-10-17,1922.699951171875,86.66000366210938,5.33,15778.0
2023-10-18,1955.300048828125,88.31999969482422,5.33,15778.0
2023-10-19,1968.4000244140625,89.37000274658203,5.33,15778.0
2023-10-20,1982.5,88.75,5.33,15778.0
2023-10-23,1976.300048828125,85.48999786376953,5.33,15907.0
2023-10-24,1975.0,83.73999786376953,5.33,15907.0
2023-10-25,1984.0999755859375,85.38999938964844,5.33,15907.0
2023-10-26,1987.199951171875,83.20999908447266,5.33,15907.0
2023-10-27,1988.5999755859375,85.54000091552734,5.33,15907.0
2023-10-30,1996.199951171875,82.30999755859375,5.33,15838.0
2023-10-31,1985.199951171875,81.0199966430664,5.33,15838.0
2023-11-01,1978.800048828125,80.44000244140625,5.33,15838.0
2023-11-02,1985.5999755859375,82.45999908447266,5.33,15838.0
2023-11-03,1991.5,80.51000213623047,5.33,15838.0
2023-11-06,1981.5999755859375,80.81999969482422,5.33,15641.0
2023-11-07,1966.800048828125,77.37000274658203,5.33,15641.0
2023-11-08,1951.5,75.33000183105469,5.33,15641.0
2023-11-09,1964.199951171875,75.73999786376953,5.33,15641.0
2023-11-10,1932.5999755859375,77.16999816894531,5.33,15641.0
2023-11-13,1945.5,78.26000213623047,5.33,15567.0
2023-11-14,1961.800048828125,78.26000213623047,5.33,15567.0
2023-11-15,1960.0999755859375,76.66000366210938,5.33,15567.0
2023-11-16,1983.9000244140625,72.9000015258789,5.33,15567.0
2023-11-17,1981.5999755859375,75.88999938964844,5.33,15567.0
2023-11-20,1977.699951171875,77.5999984741211,5.33,15534.0
2023-11-21,1999.300048828125,77.7699966430664,5.33,15534.0
2023-11-22,1991.4000244140625,77.0999984741211,5.33,15534.0
2023-11-24,2002.199951171875,75.54000091552734,5.33,15534.0
2023-11-27,2011.800048828125,74.86000061035156,5.33,15485.0
2023-11-28,2039.699951171875,76.41000366210938,5.33,15485.0
2023-11-29,2047.0999755859375,77.86000061035156,5.33,15485.0
2023-11-30,2038.0999755859375,75.95999908447266,5.33,15485.0
2023-12-01,2071.0,74.06999969482422,5.33,15485.0
2023-12-04,2024.0999755859375,73.04000091552734,5.33,15506.0
2023-12-05,2018.5,72.31999969482422,5.33,15506.0
2023-12-06,2030.5,69.37999725341797,5.33,15506.0
2023-12-07,2029.9000244140625,69.33999633789062,5.33,15506.0
2023-12-08,1998.300048828125,71.2300033569336,5.33,15506.0
2023-12-11,1978.0,71.31999969482422,5.33,15587.0
2023-12-12,1977.800048828125,68.61000061035156,5.33,15587.0
2023-12-13,1982.300048828125,69.47000122070312,5.33,15587.0
2023-12-14,2030.199951171875,71.58000183105469,5.33,15587.0
2023-12-15,2021.0999755859375,71.43000030517578,5.33,15587.0
2023-12-18,2026.300048828125,72.47000122070312,5.33,15489.0
2023-12-19,2038.4000244140625,73.44000244140625,5.33,15489.0
2023-12-20,2034.5,74.22000122070312,5.33,15489.0
2023-12-21,2039.0999755859375,73.88999938964844,5.33,15489.0
2023-12-22,2057.10009765625,73.55999755859375,5.33,15489.0
2023-12-25,2057.10009765625,73.55999755859375,5.33,15432.0
2023-12-26,2058.199951171875,75.56999969482422,5.33,15432.0
2023-12-27,2081.89990234375,74.11000061035156,5.33,15432.0
2023-12-28,2073.89990234375,71.7699966430664,5.33,15432.0
2023-12-29,2062.39990234375,71.6500015258789,5.33,15432.0
2024-01-01,2062.39990234375,71.6500015258789,5.33,15535.0
2024-01-02,2064.39990234375,70.37999725341797,5.33,15535.0
2024-01-03,2034.199951171875,72.69999694824219,5.33,15535.0
2024-01-04,2042.300048828125,72.19000244140625,5.33,15535.0
2024-01-05,2042.4000244140625,73.80999755859375,5.33,15535.0
2024-01-08,2026.5999755859375,70.7699966430664,5.33,15551.0
2024-01-09,2026.4000244140625,72.23999786376953,5.33,15551.0
2024-01-10,2021.699951171875,71.37000274658203,5.33,15551.0
2024-01-11,2014.300048828125,72.0199966430664,5.33,15551.0
2024-01-12,2046.699951171875,72.68000030517578,5.33,15551.0
2024-01-15,2046.699951171875,72.68000030517578,5.33,15604.0
2024-01-16,2026.0,72.4000015258789,5.33,15604.0
2024-01-17,2002.5999755859375,72.55999755859375,5.33,15604.0
2024-01-18,2018.5999755859375,74.08000183105469,5.33,15604.0
2024-01-19,2026.5,73.41000366210938,5.33,15604.0
2024-01-22,2019.800048828125,75.19000244140625,5.33,15739.0
2024-01-23,2023.699951171875,74.37000274658203,5.33,15739.0
2024-01-24,2013.9000244140625,75.08999633789062,5.33,15739.0
2024-01-25,2016.9000244140625,77.36000061035156,5.33,15739.0
2024-01-26,2016.800048828125,78.01000213623047,5.33,15739.0
2024-01-29,2025.199951171875,76.77999877929688,5.33,15751.0
2024-01-30,2031.5,77.81999969482422,5.33,15751.0
2024-01-31,2048.39990234375,75.8499984741211,5.33,15751.0
2024-02-01,2053.0,73.81999969482422,5.33,15751.0
2024-02-02,2036.0999755859375,72.27999877929688,5.33,15751.0
2024-02-05,2025.699951171875,72.77999877929688,5.33,15690.0
2024-02-06,2034.5,73.30999755859375,5.33,15690.0
2024-02-07,2035.199951171875,73.86000061035156,5.33,15690.0
2024-02-08,2032.199951171875,76.22000122070312,5.33,15690.0
2024-02-09,2023.300048828125,76.83999633789062,5.33,15690.0
2024-02-12,2018.199951171875,76.91999816894531,5.33,15610.0
2024-02-13,1992.9000244140625,77.87000274658203,5.33,15610.0
2024-02-14,1990.300048828125,76.63999938964844,5.33,15610.0
2024-02-15,2002.0999755859375,78.02999877929688,5.33,15610.0
2024-02-16,2011.5,79.19000244140625,5.33,15610.0
2024-02-19,2011.5,79.19000244140625,5.33,15626.0
2024-02-20,2027.5,78.18000030517578,5.33,15626.0
2024-02-21,2022.300048828125,77.91000366210938,5.33,15626.0
2024-02-22,2019.699951171875,78.61000061035156,5.33,15626.0
2024-02-23,2038.5999755859375,76.48999786376953,5.33,15626.0
2024-02-26,2028.5,77.58000183105469,5.33,15688.0
2024-02-27,2034.0,78.87000274658203,5.33,15688.0
2024-02-28,2033.0,78.54000091552734,5.33,15688.0
2024-02-29,2045.699951171875,78.26000213623047,5.33,15688.0
2024-03-01,2086.89990234375,79.97000122070312,5.33,15688.0
2024-03-04,2117.699951171875,78.73999786376953,5.33,15670.0
2024-03-05,2133.5,78.1500015258789,5.33,15670.0
2024-03-06,2150.300048828125,79.12999725341797,5.33,15670.0
2024-03-07,2158.0,78.93000030517578,5.33,15670.0
2024-03-08,2178.60009765625,78.01000213623047,5.33,15670.0
2024-03-11,2182.5,77.93000030517578,5.33,15560.0
2024-03-12,2160.39990234375,77.55999755859375,5.33,15560.0
2024-03-13,2175.39990234375,79.72000122070312,5.33,15560.0
2024-03-14,2163.0,81.26000213623047,5.33,15560.0
2024-03-15,2157.300048828125,81.04000091552734,5.33,15560.0
2024-03-18,2160.699951171875,82.72000122070312,5.33,15736.0
2024-03-19,2156.300048828125,83.47000122070312,5.33,15736.0
2024-03-20,2157.89990234375,81.68000030517578,5.33,15736.0
2024-03-21,2182.39990234375,81.06999969482422,5.33,15736.0
2024-03-22,2158.10009765625,80.62999725341797,5.33,15736.0
2024-03-25,2174.800048828125,81.94999694824219,5.33,15838.0
2024-03-26,2175.60009765625,81.62000274658203,5.33,15838.0
2024-03-27,2190.60009765625,81.3499984741211,5.33,15838.0
2024-03-28,2217.39990234375,83.16999816894531,5.33,15838.0
2024-04-01,2236.5,83.70999908447266,5.33,15900.0
2024-04-02,2261.0,85.1500015258789,5.33,15900.0
2024-04-03,2294.39990234375,85.43000030517578,5.33,15900.0
2024-04-04,2288.800048828125,86.58999633789062,5.33,15900.0
2024-04-05,2325.699951171875,86.91000366210938,5.33,15900.0
2024-04-08,2331.699951171875,86.43000030517578,5.33,15953.0
2024-04-09,2343.5,85.2300033569336,5.33,15953.0
2024-04-10,2329.60009765625,86.20999908447266,5.33,15953.0
2024-04-11,2354.800048828125,85.0199966430664,5.33,15953.0
2024-04-12,2356.199951171875,85.66000366210938,5.33,15953.0
2024-04-15,2365.800048828125,85.41000366210938,5.33,16191.0
2024-04-16,2390.800048828125,85.36000061035156,5.33,16191.0
2024-04-17,2371.699951171875,82.69000244140625,5.33,16191.0
2024-04-18,2382.300048828125,82.7300033569336,5.33,16191.0
2024-04-19,2398.39990234375,83.13999938964844,5.33,16191.0
2024-04-22,2332.199951171875,82.8499984741211,5.33,16210.0
2024-04-23,2327.699951171875,83.36000061035156,5.33,16210.0
2024-04-24,2324.5,82.80999755859375,5.33,16210.0
2024-04-25,2329.800048828125,83.56999969482422,5.33,16210.0
2024-04-26,2334.800048828125,83.8499984741211,5.33,16210.0
2024-04-29,2345.39990234375,82.62999725341797,5.33,16180.0
2024-04-30,2291.39990234375,81.93000030517578,5.33,16180.0
2024-05-01,2299.89990234375,79.0,5.33,16180.0
2024-05-02,2299.199951171875,78.94999694824219,5.33,16180.0
2024-05-03,2299.0,78.11000061035156,5.33,16180.0
2024-05-06,2321.60009765625,78.4800033569336,5.33,16060.0
2024-05-07,2315.199951171875,78.37999725341797,5.33,16060.0
2024-05-08,2313.60009765625,78.98999786376953,5.33,16060.0
2024-05-09,2332.10009765625,79.26000213623047,5.33,16060.0
2024-05-10,2367.300048828125,78.26000213623047,5.33,16060.0
2024-05-13,2336.10009765625,79.12000274658203,5.33,16021.0
2024-05-14,2353.39990234375,78.0199966430664,5.33,16021.0
2024-05-15,2388.699951171875,78.62999725341797,5.33,16021.0
2024-05-16,2380.0,79.2300033569336,5.33,16021.0
2024-05-17,2412.199951171875,80.05999755859375,5.33,16021.0
2024-05-20,2433.89990234375,79.80000305175781,5.33,16016.0
2024-05-21,2421.699951171875,79.26000213623047,5.33,16016.0
2024-05-22,2389.199951171875,77.56999969482422,5.33,16016.0
2024-05-23,2335.0,76.87000274658203,5.33,16016.0
2024-05-24,2332.5,77.72000122070312,5.33,16016.0
2024-05-27,2332.5,77.72000122070312,5.33,16167.0
2024-05-28,2355.199951171875,79.83000183105469,5.33,16167.0
2024-05-29,2340.300048828125,79.2300033569336,5.33,16167.0
2024-05-30,2342.89990234375,77.91000366210938,5.33,16167.0
2024-05-31,2322.89990234375,76.98999786376953,5.33,16167.0
2024-06-03,2346.60009765625,74.22000122070312,5.33,16260.0
2024-06-04,2325.5,73.25,5.33,16260.0
2024-06-05,2354.10009765625,74.06999969482422,5.33,16260.0
2024-06-06,2370.300048828125,75.55000305175781,5.33,16260.0
2024-06-07,2305.199951171875,75.52999877929688,5.33,16260.0
2024-06-10,2307.699951171875,77.73999786376953,5.33,16328.0
2024-06-11,2307.5,77.9000015258789,5.33,16328.0
2024-06-12,2336.0,78.5,5.33,16328.0
2024-06-13,2300.199951171875,78.62000274658203,5.33,16328.0
2024-06-14,2331.39990234375,78.44999694824219,5.33,16328.0
2024-06-17,2312.39990234375,80.33000183105469,5.33,16443.0
2024-06-18,2330.39990234375,81.56999969482422,5.33,16443.0
2024-06-20,2353.800048828125,82.16999816894531,5.33,16443.0
2024-06-21,2316.39990234375,80.7300033569336,5.33,16443.0
2024-06-24,2330.0,81.62999725341797,5.33,16388.0
2024-06-25,2316.60009765625,80.83000183105469,5.33,16388.0
2024-06-26,2299.199951171875,80.9000015258789,5.33,16388.0
2024-06-27,2324.5,81.73999786376953,5.33,16388.0
2024-06-28,2327.699951171875,81.54000091552734,5.33,16388.0
2024-07-01,2327.60009765625,83.37999725341797,5.33,16343.0
2024-07-02,2323.0,82.80999755859375,5.33,16343.0
2024-07-03,2359.800048828125,83.87999725341797,5.33,16343.0
2024-07-05,2388.5,83.16000366210938,5.33,16343.0
2024-07-08,2355.199951171875,82.33000183105469,5.33,16210.0
2024-07-09,2360.10009765625,81.41000366210938,5.33,16210.0
2024-07-10,2372.199951171875,82.0999984741211,5.33,16210.0
2024-07-11,2415.0,82.62000274658203,5.33,16210.0
2024-07-12,2414.0,82.20999908447266,5.33,16210.0
2024-07-15,2422.89990234375,81.91000366210938,5.33,16170.0
2024-07-16,2462.39990234375,80.76000213623047,5.33,16170.0
2024-07-17,2454.800048828125,82.8499984741211,5.33,16170.0
2024-07-18,2451.800048828125,82.81999969482422,5.33,16170.0
2024-07-19,2395.5,80.12999725341797,5.33,16170.0
2024-07-22,2392.0,79.77999877929688,5.33,16256.0
2024-07-23,2404.60009765625,76.95999908447266,5.33,16256.0
2024-07-24,2413.300048828125,77.58999633789062,5.33,16256.0
2024-07-25,2351.89990234375,78.27999877929688,5.33,16256.0
2024-07-26,2380.0,77.16000366210938,5.33,16256.0
2024-07-29,2377.300048828125,75.80999755859375,5.33,16275.0
2024-07-30,2405.0,74.7300033569336,5.33,16275.0
2024-07-31,2426.5,77.91000366210938,5.33,16275.0
2024-08-01,2435.0,76.30999755859375,5.33,16275.0
2024-08-02,2425.699951171875,73.5199966430664,5.33,16275.0
2024-08-05,2401.699951171875,72.94000244140625,5.33,16055.0
2024-08-06,2389.10009765625,73.19999694824219,5.33,16055.0
2024-08-07,2390.5,75.2300033569336,5.33,16055.0
2024-08-08,2422.199951171875,76.19000244140625,5.33,16055.0
2024-08-09,2432.10009765625,76.83999633789062,5.33,16055.0
2024-08-12,2462.39990234375,80.05999755859375,5.33,15763.0
2024-08-13,2466.699951171875,78.3499984741211,5.33,15763.0
2024-08-14,2439.39990234375,76.9800033569336,5.33,15763.0
2024-08-15,2453.10009765625,78.16000366210938,5.33,15763.0
2024-08-16,2498.60009765625,76.6500015258789,5.33,15763.0
2024-08-19,2501.800048828125,74.37000274658203,5.33,15550.0
2024-08-20,2511.300048828125,74.04000091552734,5.33,15550.0
2024-08-21,2508.39990234375,71.93000030517578,5.33,15550.0
2024-08-22,2478.89990234375,73.01000213623047,5.33,15550.0
2024-08-23,2508.39990234375,74.83000183105469,5.33,15550.0
2024-08-26,2517.699951171875,77.41999816894531,5.33,15463.0
2024-08-27,2516.0,75.52999877929688,5.33,15463.0
2024-08-28,2501.0,74.5199966430664,5.33,15463.0
2024-08-29,2525.699951171875,75.91000366210938,5.33,15463.0
2024-08-30,2493.800048828125,73.55000305175781,5.33,15463.0
